frame_id,class,x,y,w,h,R
000720.jpg,person,505,675,202,435,-71
000720.jpg,person,1510,1308,213,343,-62
000721.jpg,person,606,520,190,390,-34
000721.jpg,person,507,680,203,437,-71
000721.jpg,person,1508,1307,213,343,-62
000722.jpg,person,602,523,193,390,-36
000722.jpg,person,510,686,203,439,-71
000722.jpg,person,1506,1307,213,343,-62
000723.jpg,person,598,525,196,391,-37
000723.jpg,person,512,692,204,441,-71
000723.jpg,person,1504,1306,213,343,-62
000724.jpg,person,594,528,199,391,-38
000724.jpg,person,515,698,205,443,-71
000724.jpg,person,1502,1305,213,343,-62
000725.jpg,person,590,531,202,391,-40
000725.jpg,person,517,704,205,445,-71
000725.jpg,person,1500,1305,213,343,-62
000726.jpg,person,586,533,205,392,-41
000726.jpg,person,520,709,206,447,-71
000726.jpg,person,1498,1304,213,343,-62
000727.jpg,person,582,536,208,392,-43
000727.jpg,person,523,715,206,449,-71
000727.jpg,person,1496,1303,213,343,-62
000728.jpg,person,578,539,211,393,-44
000728.jpg,person,525,721,207,451,-71
000728.jpg,person,1495,1303,213,343,-62
000729.jpg,person,574,541,214,393,-46
000729.jpg,person,528,727,208,453,-71
000729.jpg,person,1493,1302,213,343,-62
000730.jpg,person,570,544,217,393,-47
000730.jpg,person,530,733,208,455,-71
000730.jpg,person,1491,1301,213,343,-62
000731.jpg,person,566,547,220,394,-49
000731.jpg,person,533,738,209,457,-71
000731.jpg,person,1489,1301,213,343,-62
000732.jpg,person,573,555,218,371,-49
000732.jpg,person,533,738,209,457,-71
000732.jpg,person,1489,1301,213,343,-62
000733.jpg,person,575,559,219,375,-49
000733.jpg,person,537,744,210,461,-71
000733.jpg,person,1488,1303,213,342,-62
000734.jpg,person,577,564,221,379,-49
000734.jpg,person,540,750,212,464,-71
000734.jpg,person,1488,1305,214,341,-62
000735.jpg,person,578,569,222,382,-49
000735.jpg,person,544,756,213,467,-71
000735.jpg,person,1487,1307,214,340,-62
000736.jpg,person,580,574,223,386,-49
000736.jpg,person,548,762,215,471,-71
000736.jpg,person,1487,1310,215,339,-62
000737.jpg,person,581,578,225,389,-49
000737.jpg,person,552,768,216,474,-71
000737.jpg,person,1486,1312,215,338,-62
000738.jpg,person,583,583,226,393,-49
000738.jpg,person,555,774,218,477,-71
000738.jpg,person,1486,1314,215,336,-62
000739.jpg,person,584,588,227,397,-49
000739.jpg,person,559,780,219,480,-71
000739.jpg,person,1485,1316,216,335,-62
000740.jpg,person,586,592,229,400,-49
000740.jpg,person,563,786,221,484,-71
000740.jpg,person,1485,1319,216,334,-62
000741.jpg,person,588,597,230,404,-49
000741.jpg,person,567,792,223,487,-71
000741.jpg,person,1484,1321,217,333,-62
000742.jpg,person,589,602,231,408,-49
000742.jpg,person,570,797,224,490,-71
000742.jpg,person,1484,1323,217,332,-62
000743.jpg,person,591,607,233,411,-49
000743.jpg,person,574,803,226,494,-71
000743.jpg,person,1483,1325,217,331,-62
000744.jpg,person,592,611,234,415,-49
000744.jpg,person,578,809,227,497,-71
000744.jpg,person,1483,1327,218,330,-62
000745.jpg,person,594,616,235,418,-49
000745.jpg,person,582,815,229,500,-71
000745.jpg,person,1482,1330,218,329,-62
000746.jpg,person,596,621,237,422,-49
000746.jpg,person,585,821,230,503,-71
000746.jpg,person,1482,1332,218,327,-62
000747.jpg,person,597,625,238,426,-49
000747.jpg,person,589,827,232,507,-71
000747.jpg,person,1481,1334,219,326,-62
000748.jpg,person,599,630,239,429,-49
000748.jpg,person,593,833,233,510,-71
000748.jpg,person,1481,1336,219,325,-62
000749.jpg,person,600,635,241,433,-49
000749.jpg,person,597,839,235,513,-71
000749.jpg,person,1480,1338,220,324,-62
000750.jpg,person,602,640,242,437,-49
000750.jpg,person,600,845,236,516,-71
000750.jpg,person,1480,1341,220,323,-62
000751.jpg,person,603,644,244,440,-49
000751.jpg,person,604,851,238,520,-71
000751.jpg,person,1479,1343,220,322,-62
000752.jpg,person,605,649,245,444,-49
000752.jpg,person,608,857,239,523,-71
000752.jpg,person,1479,1345,221,321,-62
000753.jpg,person,607,654,246,447,-49
000753.jpg,person,612,863,241,526,-71
000753.jpg,person,1478,1347,221,320,-62
000754.jpg,person,608,658,248,451,-49
000754.jpg,person,615,868,242,530,-71
000754.jpg,person,1478,1350,221,318,-62
000755.jpg,person,610,667,237,466,-49
000755.jpg,person,624,873,239,502,-71
000755.jpg,person,1478,1350,221,318,-62
000756.jpg,person,611,672,239,468,-50
000756.jpg,person,630,884,240,497,-73
000756.jpg,person,1478,1350,222,321,-62
000757.jpg,person,612,677,241,471,-51
000757.jpg,person,635,894,241,492,-74
000757.jpg,person,1479,1351,223,323,-62
000758.jpg,person,613,681,243,473,-52
000758.jpg,person,641,904,243,488,-76
000758.jpg,person,1479,1351,224,325,-62
000759.jpg,person,614,686,245,475,-53
000759.jpg,person,646,914,244,483,-77
000759.jpg,person,1480,1352,225,328,-62
000760.jpg,person,615,691,248,478,-54
000760.jpg,person,652,924,245,478,-79
000760.jpg,person,1480,1353,226,330,-62
000761.jpg,person,616,696,250,480,-56
000761.jpg,person,658,934,247,474,-80
000761.jpg,person,1480,1353,227,332,-62
000762.jpg,person,617,700,252,483,-57
000762.jpg,person,663,945,248,469,-82
000762.jpg,person,1481,1354,228,335,-62
000763.jpg,person,618,705,254,485,-58
000763.jpg,person,669,955,249,465,-83
000763.jpg,person,1481,1355,230,337,-62
000764.jpg,person,619,710,256,488,-59
000764.jpg,person,674,965,251,460,-85
000764.jpg,person,1482,1355,231,339,-62
000765.jpg,person,620,714,258,490,-60
000765.jpg,person,680,975,252,455,-86
000765.jpg,person,1482,1356,232,342,-62
000766.jpg,person,621,719,260,493,-61
000766.jpg,person,685,985,253,451,-88
000766.jpg,person,1482,1356,233,344,-62
000767.jpg,person,622,724,263,495,-62
000767.jpg,person,691,996,255,446,-89
000767.jpg,person,1483,1357,234,346,-62
000768.jpg,person,623,729,265,498,-64
000768.jpg,person,696,1006,256,442,89
000768.jpg,person,1483,1358,235,349,-62
000769.jpg,person,624,733,267,500,-65
000769.jpg,person,702,1016,257,437,88
000769.jpg,person,1484,1358,236,351,-62
000770.jpg,person,625,738,269,503,-66
000770.jpg,person,707,1026,259,432,86
000770.jpg,person,1484,1359,237,353,-62
000771.jpg,person,626,743,271,505,-67
000771.jpg,person,713,1036,260,428,85
000771.jpg,person,1484,1360,238,356,-62
000772.jpg,person,616,745,271,505,-67
000772.jpg,person,713,1055,260,428,85
000772.jpg,person,1484,1360,238,356,-62
000773.jpg,person,620,749,274,501,-67
000773.jpg,person,721,1068,261,430,82
000773.jpg,person,1483,1358,239,359,-61
000774.jpg,person,624,753,277,497,-67
000774.jpg,person,728,1081,261,432,79
000774.jpg,person,1481,1357,240,362,-61
000775.jpg,person,628,758,280,493,-67
000775.jpg,person,736,1093,262,434,76
000775.jpg,person,1479,1355,241,365,-60
000776.jpg,person,632,762,283,488,-67
000776.jpg,person,744,1106,262,437,73
000776.jpg,person,1478,1354,242,369,-60
000777.jpg,person,636,766,286,484,-67
000777.jpg,person,751,1119,262,439,69
000777.jpg,person,1476,1353,244,372,-59
000778.jpg,person,640,770,290,480,-67
000778.jpg,person,759,1131,263,441,66
000778.jpg,person,1474,1351,245,375,-59
000779.jpg,person,644,775,293,476,-67
000779.jpg,person,767,1144,263,443,63
000779.jpg,person,1473,1350,246,378,-58
000780.jpg,person,648,779,296,472,-67
000780.jpg,person,775,1157,264,446,60
000780.jpg,person,1471,1349,247,381,-58
000781.jpg,person,652,783,299,467,-67
000781.jpg,person,782,1169,264,448,57
000781.jpg,person,1469,1347,248,385,-57
000782.jpg,person,656,787,302,463,-67
000782.jpg,person,790,1182,265,450,54
000782.jpg,person,1467,1346,250,388,-56
000783.jpg,person,660,792,305,459,-67
000783.jpg,person,798,1195,265,452,51
000783.jpg,person,1466,1344,251,391,-56
000784.jpg,person,664,796,308,455,-67
000784.jpg,person,806,1207,266,455,48
000784.jpg,person,1464,1343,252,394,-55
000785.jpg,person,667,800,311,451,-67
000785.jpg,person,813,1220,266,457,45
000785.jpg,person,1462,1342,253,398,-55
000786.jpg,person,671,804,314,446,-67
000786.jpg,person,821,1233,267,459,42
000786.jpg,person,1461,1340,254,401,-54
000787.jpg,person,675,809,317,442,-67
000787.jpg,person,829,1246,267,461,39
000787.jpg,person,1459,1339,256,404,-54
000788.jpg,person,679,813,320,438,-67
000788.jpg,person,837,1258,268,464,36
000788.jpg,person,1457,1337,257,407,-53
000789.jpg,person,683,817,323,434,-68
000789.jpg,person,844,1271,268,466,32
000789.jpg,person,1456,1336,258,411,-53
000790.jpg,person,687,821,327,430,-68
000790.jpg,person,852,1284,269,468,29
000790.jpg,person,1454,1335,259,414,-52
000791.jpg,person,687,821,327,430,-68
000791.jpg,person,864,1289,294,466,29
000791.jpg,person,1454,1335,259,414,-52
000792.jpg,person,694,833,328,427,-71
000792.jpg,person,868,1298,297,469,27
000792.jpg,person,1453,1328,258,416,-53
000793.jpg,person,701,844,329,423,-74
000793.jpg,person,873,1307,300,473,25
000793.jpg,person,1451,1321,257,419,-55
000794.jpg,person,708,855,330,420,-77
000794.jpg,person,877,1316,302,476,23
000794.jpg,person,1450,1314,256,422,-56
000795.jpg,person,714,866,331,417,-81
000795.jpg,person,881,1325,305,480,20
000795.jpg,person,1449,1307,254,424,-57
000796.jpg,person,721,877,332,414,-84
000796.jpg,person,886,1334,308,484,18
000796.jpg,person,1448,1300,253,427,-58
000797.jpg,person,728,889,333,410,-87
000797.jpg,person,890,1343,310,487,16
000797.jpg,person,1447,1293,252,429,-59
000798.jpg,person,734,900,334,407,90
000798.jpg,person,894,1352,313,491,14
000798.jpg,person,1446,1287,251,432,-60
000799.jpg,person,741,911,335,404,86
000799.jpg,person,899,1361,316,495,12
000799.jpg,person,1444,1280,249,435,-62
000800.jpg,person,748,922,336,401,83
000800.jpg,person,903,1370,318,498,9
000800.jpg,person,1443,1273,248,437,-63
000801.jpg,person,755,934,337,398,80
000801.jpg,person,907,1379,321,502,7
000801.jpg,person,1442,1266,247,440,-64
000802.jpg,person,761,945,338,394,77
000802.jpg,person,912,1388,324,505,5
000802.jpg,person,1441,1259,246,442,-65
000803.jpg,person,768,956,339,391,74
000803.jpg,person,916,1397,326,509,3
000803.jpg,person,1440,1252,244,445,-66
000804.jpg,person,775,967,340,388,70
000804.jpg,person,921,1406,329,513,1
000804.jpg,person,1439,1245,243,448,-68
000805.jpg,person,782,979,341,385,67
000805.jpg,person,925,1414,332,516,-2
000805.jpg,person,1437,1238,242,450,-69
000806.jpg,person,788,990,342,382,64
000806.jpg,person,929,1423,334,520,-4
000806.jpg,person,1436,1231,241,453,-70
000807.jpg,person,792,1003,342,382,64
000807.jpg,person,940,1423,334,520,-4
000807.jpg,person,1436,1227,241,453,-70
000808.jpg,person,803,1015,342,382,64
000808.jpg,person,941,1430,335,517,-4
000808.jpg,person,1430,1217,240,454,-70
000809.jpg,person,814,1027,342,382,64
000809.jpg,person,942,1437,335,513,-4
000809.jpg,person,1425,1207,240,455,-70
000810.jpg,person,825,1039,342,382,64
000810.jpg,person,942,1444,336,510,-4
000810.jpg,person,1419,1197,240,455,-70
000811.jpg,person,836,1051,342,382,64
000811.jpg,person,943,1451,337,506,-4
000811.jpg,person,1413,1186,239,456,-70
000812.jpg,person,847,1062,342,382,64
000812.jpg,person,944,1458,337,503,-4
000812.jpg,person,1407,1176,239,457,-70
000813.jpg,person,858,1074,342,382,64
000813.jpg,person,944,1464,338,499,-4
000813.jpg,person,1402,1166,238,458,-70
000814.jpg,person,869,1086,342,382,64
000814.jpg,person,945,1471,338,496,-4
000814.jpg,person,1396,1155,238,458,-70
000815.jpg,person,880,1098,342,382,64
000815.jpg,person,946,1478,339,493,-4
000815.jpg,person,1390,1145,238,459,-70
000816.jpg,person,891,1110,342,382,64
000816.jpg,person,946,1485,339,489,-4
000816.jpg,person,1384,1135,237,460,-70
000817.jpg,person,902,1122,342,382,64
000817.jpg,person,947,1492,340,486,-4
000817.jpg,person,1379,1124,237,461,-70
000818.jpg,person,913,1134,342,382,64
000818.jpg,person,948,1498,340,482,-4
000818.jpg,person,1373,1114,237,462,-70
000819.jpg,person,924,1146,342,382,64
000819.jpg,person,949,1505,341,479,-4
000819.jpg,person,1367,1104,236,462,-70
000820.jpg,person,935,1158,342,382,64
000820.jpg,person,949,1512,342,475,-4
000820.jpg,person,1361,1093,236,463,-70
000821.jpg,person,958,1179,342,382,64
000821.jpg,person,949,1519,342,475,-4
000821.jpg,person,1364,1097,229,455,-70
000822.jpg,person,972,1186,346,384,61
000822.jpg,person,951,1524,338,475,-4
000822.jpg,person,1358,1087,230,449,-70
000823.jpg,person,987,1194,349,386,57
000823.jpg,person,953,1528,335,474,-4
000823.jpg,person,1352,1077,232,442,-70
000824.jpg,person,1001,1201,353,388,54
000824.jpg,person,954,1533,331,473,-4
000824.jpg,person,1347,1066,234,435,-70
000825.jpg,person,1015,1209,356,390,51
000825.jpg,person,956,1538,328,472,-4
000825.jpg,person,1341,1056,236,429,-70
000826.jpg,person,1029,1216,360,392,48
000826.jpg,person,958,1542,324,471,-4
000826.jpg,person,1335,1045,238,422,-70
000827.jpg,person,1043,1224,363,394,45
000827.jpg,person,959,1547,321,470,-4
000827.jpg,person,1329,1035,239,415,-70
000828.jpg,person,1057,1231,367,396,42
000828.jpg,person,961,1552,317,469,-4
000828.jpg,person,1323,1025,241,409,-70
000829.jpg,person,1072,1239,370,398,39
000829.jpg,person,963,1556,314,469,-4
000829.jpg,person,1317,1014,243,402,-70
000830.jpg,person,1086,1246,373,400,35
000830.jpg,person,964,1561,310,468,-4
000830.jpg,person,1312,1004,245,395,-70
000831.jpg,person,1100,1254,377,402,32
000831.jpg,person,966,1566,306,467,-4
000831.jpg,person,1306,993,246,389,-70
000832.jpg,person,1114,1261,380,404,29
000832.jpg,person,968,1570,303,466,-4
000832.jpg,person,1300,983,248,382,-70
000833.jpg,person,1128,1269,384,406,26
000833.jpg,person,969,1575,299,465,-4
000833.jpg,person,1294,973,250,375,-70
000834.jpg,person,1123,1284,374,387,-64
000834.jpg,person,969,1575,299,465,-4
000834.jpg,person,1286,964,250,375,-70
000835.jpg,person,1129,1290,370,395,-62
000835.jpg,person,969,1579,300,466,-4
000835.jpg,person,1272,957,250,374,-67
000836.jpg,person,1135,1296,366,402,-59
000836.jpg,person,968,1582,301,466,-4
000836.jpg,person,1259,950,249,372,-64
000837.jpg,person,1142,1302,361,409,-57
000837.jpg,person,967,1586,302,467,-4
000837.jpg,person,1245,944,249,371,-62
000838.jpg,person,1148,1308,357,416,-54
000838.jpg,person,967,1590,302,467,-4
000838.jpg,person,1232,937,249,369,-59
000839.jpg,person,1154,1314,353,424,-52
000839.jpg,person,966,1594,303,468,-4
000839.jpg,person,1219,931,249,368,-56
000840.jpg,person,1161,1320,349,431,-49
000840.jpg,person,965,1598,304,468,-4
000840.jpg,person,1205,924,248,366,-53
000841.jpg,person,1167,1326,344,438,-47
000841.jpg,person,964,1601,304,469,-4
000841.jpg,person,1192,918,248,365,-50
000842.jpg,person,1173,1332,340,446,-44
000842.jpg,person,964,1605,305,469,-4
000842.jpg,person,1178,911,248,363,-48
000843.jpg,person,1179,1338,336,453,-42
000843.jpg,person,963,1609,306,470,-4
000843.jpg,person,1165,905,248,361,-45
000844.jpg,person,1186,1344,331,460,-39
000844.jpg,person,962,1613,307,470,-4
000844.jpg,person,1151,898,247,360,-42
000845.jpg,person,1192,1350,327,468,-37
000845.jpg,person,962,1617,307,471,-4
000845.jpg,person,1138,892,247,358,-39
000846.jpg,person,1198,1356,323,475,-35
000846.jpg,person,961,1620,308,471,-4
000846.jpg,person,1124,885,247,357,-36
000847.jpg,person,1205,1362,319,482,-32
000847.jpg,person,960,1624,309,472,-4
000847.jpg,person,1111,879,247,355,-34
000848.jpg,person,1211,1368,314,490,-30
000848.jpg,person,960,1628,309,472,-4
000848.jpg,person,1097,872,246,354,-31
000849.jpg,person,1217,1374,310,497,-27
000849.jpg,person,959,1632,310,473,-4
000849.jpg,person,1084,865,246,352,-28
000850.jpg,person,1224,1380,306,504,-25
000850.jpg,person,958,1636,311,473,-4
000850.jpg,person,1070,859,246,351,-25
000851.jpg,person,1230,1386,301,512,-22
000851.jpg,person,958,1639,312,474,-4
000851.jpg,person,1057,852,246,349,-22
000852.jpg,person,1230,1386,301,512,-22
000852.jpg,person,962,1623,301,442,-4
000852.jpg,person,1022,853,273,350,-22
000853.jpg,person,1234,1389,301,512,-23
000853.jpg,person,964,1624,295,442,-3
000853.jpg,person,1007,852,273,352,-26
000854.jpg,person,1239,1392,301,512,-23
000854.jpg,person,967,1625,290,441,-3
000854.jpg,person,992,851,273,354,-29
000855.jpg,person,1243,1396,301,512,-24
000855.jpg,person,969,1626,284,441,-2
000855.jpg,person,977,850,273,356,-32
000856.jpg,person,1248,1399,301,512,-24
000856.jpg,person,972,1627,279,440,-1
000856.jpg,person,961,849,273,359,-35
000857.jpg,person,1252,1402,301,512,-25
000857.jpg,person,974,1628,273,440,-1
000857.jpg,person,946,848,273,361,-39
000858.jpg,person,1257,1405,301,512,-25
000858.jpg,person,976,1629,268,439,0
000858.jpg,person,931,847,273,363,-42
000859.jpg,person,1261,1408,301,512,-26
000859.jpg,person,979,1630,262,439,0
000859.jpg,person,916,846,273,365,-45
000860.jpg,person,1266,1411,301,512,-26
000860.jpg,person,981,1631,257,438,1
000860.jpg,person,901,845,273,367,-48
000861.jpg,person,1270,1414,301,512,-27
000861.jpg,person,983,1632,251,438,2
000861.jpg,person,886,844,273,370,-52
000862.jpg,person,1275,1417,301,512,-27
000862.jpg,person,986,1633,246,437,2
000862.jpg,person,871,843,273,372,-55
000863.jpg,person,1279,1420,301,512,-28
000863.jpg,person,988,1634,240,437,3
000863.jpg,person,855,842,273,374,-58
000864.jpg,person,1284,1423,301,512,-28
000864.jpg,person,990,1635,235,436,3
000864.jpg,person,840,841,273,376,-61
000865.jpg,person,1288,1426,301,512,-29
000865.jpg,person,993,1636,229,436,4
000865.jpg,person,825,840,273,378,-65
000866.jpg,person,1293,1429,301,512,-29
000866.jpg,person,995,1636,224,436,5
000866.jpg,person,810,839,273,381,-68
000867.jpg,person,1297,1432,301,512,-30
000867.jpg,person,997,1637,218,435,5
000867.jpg,person,795,838,273,383,-71
000868.jpg,person,1302,1435,301,512,-30
000868.jpg,person,1000,1638,213,435,6
000868.jpg,person,780,838,273,385,-75
000869.jpg,person,1302,1435,301,512,-30
000869.jpg,person,1000,1638,213,435,6
000869.jpg,person,769,835,273,385,-75
000870.jpg,person,1304,1439,297,509,-30
000870.jpg,person,1001,1640,211,433,6
000870.jpg,person,760,832,271,388,-74
000871.jpg,person,1305,1443,293,507,-30
000871.jpg,person,1001,1642,209,432,5
000871.jpg,person,751,829,270,391,-73
000872.jpg,person,1307,1447,289,504,-30
000872.jpg,person,1002,1644,207,430,5
000872.jpg,person,743,827,269,394,-72
000873.jpg,person,1309,1451,285,502,-30
000873.jpg,person,1003,1646,205,429,5
000873.jpg,person,734,824,268,397,-72
000874.jpg,person,1311,1455,281,499,-30
000874.jpg,person,1003,1648,203,428,4
000874.jpg,person,725,821,267,400,-71
000875.jpg,person,1312,1459,276,497,-30
000875.jpg,person,1004,1650,201,426,4
000875.jpg,person,717,819,265,403,-70
000876.jpg,person,1314,1463,272,494,-30
000876.jpg,person,1005,1652,199,425,4
000876.jpg,person,708,816,264,406,-69
000877.jpg,person,1316,1467,268,492,-30
000877.jpg,person,1006,1653,197,424,3
000877.jpg,person,699,813,263,409,-69
000878.jpg,person,1318,1471,264,489,-30
000878.jpg,person,1006,1655,195,422,3
000878.jpg,person,690,811,262,413,-68
000879.jpg,person,1319,1474,260,487,-30
000879.jpg,person,1007,1657,193,421,3
000879.jpg,person,682,808,260,416,-67
000880.jpg,person,1321,1478,255,484,-30
000880.jpg,person,1008,1659,191,419,2
000880.jpg,person,673,805,259,419,-66
000881.jpg,person,1323,1482,251,482,-30
000881.jpg,person,1008,1661,189,418,2
000881.jpg,person,664,803,258,422,-66
000882.jpg,person,1325,1486,247,479,-30
000882.jpg,person,1009,1663,187,417,2
000882.jpg,person,655,800,257,425,-65
000883.jpg,person,1326,1490,243,477,-30
000883.jpg,person,1010,1665,185,415,1
000883.jpg,person,647,797,256,428,-64
000884.jpg,person,1328,1494,239,474,-30
000884.jpg,person,1011,1667,183,414,1
000884.jpg,person,638,795,254,431,-63
000885.jpg,person,1330,1498,235,472,-30
000885.jpg,person,1011,1668,181,413,1
000885.jpg,person,629,792,253,434,-63
000886.jpg,person,1332,1502,230,469,-30
000886.jpg,person,1012,1670,179,411,0
000886.jpg,person,621,789,252,437,-62
000887.jpg,person,1334,1506,226,467,-30
000887.jpg,person,1013,1672,177,410,0
000887.jpg,person,612,787,251,440,-61
000888.jpg,person,1335,1510,222,464,-30
000888.jpg,person,1013,1674,174,408,0
000888.jpg,person,603,784,249,443,-60
000889.jpg,person,1337,1514,218,462,-30
000889.jpg,person,1014,1676,172,407,0
000889.jpg,person,594,781,248,446,-60
000890.jpg,person,1337,1514,218,462,-30
000890.jpg,person,1014,1676,172,407,0
000890.jpg,person,592,779,248,446,-60
000891.jpg,person,1336,1518,217,458,-30
000891.jpg,person,1016,1678,173,405,-1
000891.jpg,person,592,778,246,447,-60
000892.jpg,person,1335,1523,217,455,-30
000892.jpg,person,1017,1680,173,403,-1
000892.jpg,person,592,777,243,447,-60
000893.jpg,person,1334,1527,216,451,-30
000893.jpg,person,1019,1682,173,401,-2
000893.jpg,person,591,775,240,447,-60
000894.jpg,person,1333,1532,215,448,-30
000894.jpg,person,1020,1684,173,398,-2
000894.jpg,person,591,774,238,448,-60
000895.jpg,person,1332,1536,214,445,-30
000895.jpg,person,1022,1687,173,396,-2
000895.jpg,person,590,773,235,448,-60
000896.jpg,person,1331,1541,214,441,-30
000896.jpg,person,1023,1689,173,394,-3
000896.jpg,person,590,771,232,449,-60
000897.jpg,person,1330,1545,213,438,-30
000897.jpg,person,1025,1691,174,392,-3
000897.jpg,person,589,770,230,449,-60
000898.jpg,person,1329,1550,212,435,-30
000898.jpg,person,1026,1693,174,390,-3
000898.jpg,person,589,769,227,449,-60
000899.jpg,person,1328,1555,212,431,-30
000899.jpg,person,1028,1695,174,387,-4
000899.jpg,person,589,767,225,450,-60
000900.jpg,person,1327,1559,211,428,-30
000900.jpg,person,1029,1697,174,385,-4
000900.jpg,person,588,766,222,450,-60
000901.jpg,person,1326,1564,210,424,-30
000901.jpg,person,1031,1699,174,383,-5
000901.jpg,person,588,765,219,451,-60
000902.jpg,person,1325,1568,210,421,-30
000902.jpg,person,1032,1701,174,381,-5
000902.jpg,person,587,763,217,451,-60
000903.jpg,person,1324,1573,209,418,-30
000903.jpg,person,1034,1703,175,379,-5
000903.jpg,person,587,762,214,451,-60
000904.jpg,person,1322,1577,208,414,-30
000904.jpg,person,1035,1706,175,377,-6
000904.jpg,person,587,760,211,452,-60
000905.jpg,person,1321,1582,207,411,-30
000905.jpg,person,1037,1708,175,374,-6
000905.jpg,person,586,759,209,452,-60
000906.jpg,person,1320,1587,207,408,-30
000906.jpg,person,1038,1710,175,372,-6
000906.jpg,person,586,758,206,453,-60
000907.jpg,person,1319,1591,206,404,-30
000907.jpg,person,1040,1712,175,370,-7
000907.jpg,person,585,756,204,453,-60
000908.jpg,person,1318,1596,205,401,-30
000908.jpg,person,1041,1714,175,368,-7
000908.jpg,person,585,755,201,453,-60
000909.jpg,person,1317,1600,205,397,-30
000909.jpg,person,1043,1716,176,366,-8
000909.jpg,person,585,754,198,454,-60
000910.jpg,person,1316,1605,204,394,-30
000910.jpg,person,1044,1718,176,363,-8
000910.jpg,person,584,752,196,454,-60
000911.jpg,person,1314,1598,207,409,-30
000911.jpg,person,1044,1718,176,363,-8
000911.jpg,person,578,761,196,454,-60
000912.jpg,person,1311,1600,207,406,-30
000912.jpg,person,1044,1720,175,361,-7
000912.jpg,person,584,765,197,454,-60
000913.jpg,person,1308,1603,207,404,-29
000913.jpg,person,1044,1722,174,359,-7
000913.jpg,person,589,769,199,454,-61
000914.jpg,person,1305,1606,206,402,-29
000914.jpg,person,1044,1724,174,357,-7
000914.jpg,person,594,773,200,455,-61
000915.jpg,person,1302,1609,206,400,-29
000915.jpg,person,1043,1726,173,355,-6
000915.jpg,person,600,778,201,455,-61
000916.jpg,person,1299,1612,206,398,-28
000916.jpg,person,1043,1728,172,352,-6
000916.jpg,person,605,782,203,455,-62
000917.jpg,person,1296,1615,205,395,-28
000917.jpg,person,1043,1730,171,350,-5
000917.jpg,person,611,786,204,455,-62
000918.jpg,person,1293,1618,205,393,-28
000918.jpg,person,1043,1732,171,348,-5
000918.jpg,person,616,790,205,455,-63
000919.jpg,person,1290,1621,205,391,-27
000919.jpg,person,1043,1734,170,346,-5
000919.jpg,person,622,794,207,455,-63
000920.jpg,person,1287,1624,204,389,-27
000920.jpg,person,1043,1737,169,344,-4
000920.jpg,person,627,798,208,455,-64
000921.jpg,person,1284,1626,204,386,-26
000921.jpg,person,1042,1739,168,341,-4
000921.jpg,person,632,802,210,455,-64
000922.jpg,person,1281,1629,204,384,-26
000922.jpg,person,1042,1741,168,339,-3
000922.jpg,person,638,806,211,455,-65
000923.jpg,person,1278,1632,204,382,-26
000923.jpg,person,1042,1743,167,337,-3
000923.jpg,person,643,810,212,455,-65
000924.jpg,person,1275,1635,203,380,-25
000924.jpg,person,1042,1745,166,335,-3
000924.jpg,person,649,814,214,455,-66
000925.jpg,person,1272,1638,203,378,-25
000925.jpg,person,1042,1747,165,333,-2
000925.jpg,person,654,818,215,455,-66
000926.jpg,person,1269,1641,203,375,-25
000926.jpg,person,1042,1749,165,330,-2
000926.jpg,person,660,822,217,456,-67
000927.jpg,person,1266,1644,202,373,-24
000927.jpg,person,1042,1751,164,328,-1
000927.jpg,person,665,826,218,456,-67
000928.jpg,person,1263,1647,202,371,-24
000928.jpg,person,1041,1753,163,326,-1
000928.jpg,person,670,830,219,456,-67
000929.jpg,person,1260,1649,202,369,-23
000929.jpg,person,1041,1755,162,324,-1
000929.jpg,person,676,834,221,456,-68
000930.jpg,person,1257,1652,201,367,-23
000930.jpg,person,1041,1757,162,322,0
000930.jpg,person,681,838,222,456,-68
000931.jpg,person,1254,1655,201,364,-23
000931.jpg,person,1041,1759,161,319,0
000931.jpg,person,687,842,224,456,-69
000932.jpg,person,1251,1658,201,362,-22
000932.jpg,person,1041,1761,160,317,1
000932.jpg,person,692,846,225,456,-69
000933.jpg,person,1251,1658,201,362,-22
000933.jpg,person,1041,1761,160,317,1
000933.jpg,person,691,842,232,451,-69
000934.jpg,person,1246,1660,199,362,-22
000934.jpg,person,1042,1760,159,318,1
000934.jpg,person,702,846,235,446,-69
000935.jpg,person,1241,1662,198,362,-22
000935.jpg,person,1042,1760,157,319,1
000935.jpg,person,712,850,239,440,-69
000936.jpg,person,1236,1665,197,362,-22
000936.jpg,person,1043,1759,156,320,1
000936.jpg,person,723,853,243,434,-69
000937.jpg,person,1230,1667,196,362,-22
000937.jpg,person,1044,1758,154,321,1
000937.jpg,person,733,857,247,428,-69
000938.jpg,person,1225,1669,194,362,-22
000938.jpg,person,1044,1758,153,323,1
000938.jpg,person,744,861,250,423,-69
000939.jpg,person,1220,1671,193,363,-22
000939.jpg,person,1045,1757,152,324,1
000939.jpg,person,755,865,254,417,-69
000940.jpg,person,1215,1673,192,363,-22
000940.jpg,person,1046,1757,150,325,1
000940.jpg,person,765,868,258,411,-69
000941.jpg,person,1209,1675,191,363,-22
000941.jpg,person,1047,1756,149,326,1
000941.jpg,person,776,872,261,405,-69
000942.jpg,person,1204,1677,189,363,-22
000942.jpg,person,1047,1755,147,327,1
